epoch,train_loss,val_loss,val_mae,lr
109,0.010221,0.021098,87.002502,5.00e-04
110,0.009470,0.043856,136.455490,5.00e-04
111,0.009093,0.019256,84.440979,5.00e-04
112,0.008685,0.021737,105.306046,5.00e-04
113,0.009359,0.019941,88.862930,5.00e-04
114,0.009166,0.036804,137.427032,5.00e-04
115,0.008142,0.020013,77.043243,5.00e-04
116,0.009358,0.023971,122.443581,5.00e-04
117,0.009896,0.028280,118.538544,5.00e-04
118,0.008557,0.026787,119.647385,5.00e-04
119,0.008651,0.036391,133.580048,5.00e-04
120,0.008202,0.021734,80.530983,5.00e-04
121,0.008062,0.013279,62.337631,5.00e-04
122,0.008067,0.017878,77.122002,5.00e-04
123,0.008464,0.015477,71.513168,5.00e-04
124,0.008202,0.016876,67.649681,5.00e-04
125,0.008214,0.012875,53.190659,5.00e-04
126,0.008781,0.040072,145.946808,5.00e-04
127,0.008416,0.020119,88.706490,5.00e-04
128,0.007654,0.017212,85.579376,5.00e-04
129,0.008385,0.024106,95.600868,5.00e-04
130,0.008186,0.023222,83.309174,5.00e-04
131,0.008406,0.017546,78.019150,5.00e-04
132,0.007764,0.017543,76.816719,5.00e-04
133,0.007550,0.023790,110.249405,5.00e-04
134,0.007763,0.023290,106.077980,5.00e-04
135,0.008376,0.017884,74.056541,5.00e-04
136,0.007399,0.021441,98.197701,5.00e-04
137,0.007447,0.017710,79.310646,5.00e-04
138,0.007293,0.017225,82.818565,5.00e-04
139,0.007932,0.018427,73.779182,5.00e-04
140,0.007659,0.015392,66.925926,5.00e-04
141,0.007388,0.014551,65.053734,5.00e-04
142,0.007567,0.035781,161.778717,5.00e-04
143,0.007198,0.045360,131.561646,5.00e-04
144,0.007181,0.025237,91.071541,5.00e-04
145,0.008224,0.013590,53.792881,5.00e-04
146,0.007188,0.017642,81.031166,5.00e-04
147,0.007205,0.015474,68.973076,5.00e-04
148,0.007130,0.014624,67.289772,5.00e-04
149,0.006942,0.023281,105.566803,5.00e-04
150,0.006876,0.013708,70.918213,5.00e-04
151,0.006866,0.024557,107.637993,5.00e-04
152,0.007283,0.015348,71.773827,5.00e-04
153,0.006839,0.013243,61.103146,5.00e-04
154,0.007062,0.021782,90.914505,5.00e-04
155,0.007043,0.021433,91.106819,5.00e-04
